,Character,movie_number,spacy_tokens,identified_names,character_counts
5662,MCGONAGALL,film 2,pomfrey,Ginevra Ginny Molly Weasley,6
5663,MCGONAGALL,film 2,pomfrey,Godric Gryffindor,2
5664,MCGONAGALL,film 2,pomfrey,Harry James Potter,2
5665,MCGONAGALL,film 2,pomfrey,Helena Ravenclaw,1
5666,MCGONAGALL,film 2,pomfrey,Helga Hufflepuff,1
5667,MCGONAGALL,film 2,pomfrey,Hermione Jean Granger,1
5668,MCGONAGALL,film 2,pomfrey,James Potter,2
5669,MCGONAGALL,film 2,pomfrey,James Sirius Potter,2
5670,MCGONAGALL,film 2,pomfrey,Lily J. Potter,2
5671,MCGONAGALL,film 2,pomfrey,Molly Weasley,6
5672,MCGONAGALL,film 2,pomfrey,Nicholas de Mimsy-Porpington,13
5673,MCGONAGALL,film 2,pomfrey,Oliver Wood,1
5674,MCGONAGALL,film 2,pomfrey,Percy Ignatius Weasley,6
5675,MCGONAGALL,film 2,pomfrey,Poppy Pomfrey,1
5676,MCGONAGALL,film 2,pomfrey,Ronald Bilius Weasley,6
5677,MCGONAGALL,film 2,pomfrey,Rowena Ravenclaw,1
5678,MCGONAGALL,film 2,pomfrey,Salazar Slytherin,6
5679,MCGONAGALL,film 2,potter,Aberforth Dumbledore,2
5680,MCGONAGALL,film 2,potter,Albus Percival Wulfric Brian Dumbledore,4
5681,MCGONAGALL,film 2,potter,Albus Severus Potter,6
5682,MCGONAGALL,film 2,potter,Arthur Weasley,12
5683,MCGONAGALL,film 2,potter,Bill William Arthur Weasley,12
5684,MCGONAGALL,film 2,potter,Charles Weasley,12
5685,MCGONAGALL,film 2,potter,Fred Weasley,12
5686,MCGONAGALL,film 2,potter,George Weasley,12
5687,MCGONAGALL,film 2,potter,Gilderoy Lockhart,2
5688,MCGONAGALL,film 2,potter,Ginevra Ginny Molly Weasley,12
5689,MCGONAGALL,film 2,potter,Godric Gryffindor,4
5690,MCGONAGALL,film 2,potter,Harry James Potter,4
5691,MCGONAGALL,film 2,potter,Helena Ravenclaw,2
5692,MCGONAGALL,film 2,potter,Helga Hufflepuff,2
5693,MCGONAGALL,film 2,potter,Hermione Jean Granger,2
5694,MCGONAGALL,film 2,potter,James Potter,4
5695,MCGONAGALL,film 2,potter,James Sirius Potter,4
5696,MCGONAGALL,film 2,potter,Lily J. Potter,4
5697,MCGONAGALL,film 2,potter,Molly Weasley,12
5698,MCGONAGALL,film 2,potter,Nicholas de Mimsy-Porpington,26
5699,MCGONAGALL,film 2,potter,Oliver Wood,2
5700,MCGONAGALL,film 2,potter,Percy Ignatius Weasley,12
5701,MCGONAGALL,film 2,potter,Poppy Pomfrey,2
5702,MCGONAGALL,film 2,potter,Ronald Bilius Weasley,12
5703,MCGONAGALL,film 2,potter,Rowena Ravenclaw,2
5704,MCGONAGALL,film 2,potter,Salazar Slytherin,12
5705,MCGONAGALL,film 2,ravenclaw,Aberforth Dumbledore,1
5706,MCGONAGALL,film 2,ravenclaw,Albus Percival Wulfric Brian Dumbledore,2
5707,MCGONAGALL,film 2,ravenclaw,Albus Severus Potter,3
5708,MCGONAGALL,film 2,ravenclaw,Arthur Weasley,6
5709,MCGONAGALL,film 2,ravenclaw,Bill William Arthur Weasley,6
5710,MCGONAGALL,film 2,ravenclaw,Charles Weasley,6
5711,MCGONAGALL,film 2,ravenclaw,Fred Weasley,6
5712,MCGONAGALL,film 2,ravenclaw,George Weasley,6
5713,MCGONAGALL,film 2,ravenclaw,Gilderoy Lockhart,1
5714,MCGONAGALL,film 2,ravenclaw,Ginevra Ginny Molly Weasley,6
5715,MCGONAGALL,film 2,ravenclaw,Godric Gryffindor,2
5716,MCGONAGALL,film 2,ravenclaw,Harry James Potter,2
5717,MCGONAGALL,film 2,ravenclaw,Helena Ravenclaw,1
5718,MCGONAGALL,film 2,ravenclaw,Helga Hufflepuff,1
5719,MCGONAGALL,film 2,ravenclaw,Hermione Jean Granger,1
5720,MCGONAGALL,film 2,ravenclaw,James Potter,2
5721,MCGONAGALL,film 2,ravenclaw,James Sirius Potter,2
5722,MCGONAGALL,film 2,ravenclaw,Lily J. Potter,2
5723,MCGONAGALL,film 2,ravenclaw,Molly Weasley,6
5724,MCGONAGALL,film 2,ravenclaw,Nicholas de Mimsy-Porpington,13
5725,MCGONAGALL,film 2,ravenclaw,Oliver Wood,1
5726,MCGONAGALL,film 2,ravenclaw,Percy Ignatius Weasley,6
5727,MCGONAGALL,film 2,ravenclaw,Poppy Pomfrey,1
5728,MCGONAGALL,film 2,ravenclaw,Ronald Bilius Weasley,6
5729,MCGONAGALL,film 2,ravenclaw,Rowena Ravenclaw,1
5730,MCGONAGALL,film 2,ravenclaw,Salazar Slytherin,6
5731,MCGONAGALL,film 2,rowena,Aberforth Dumbledore,1
5732,MCGONAGALL,film 2,rowena,Albus Percival Wulfric Brian Dumbledore,2
5733,MCGONAGALL,film 2,rowena,Albus Severus Potter,3
5734,MCGONAGALL,film 2,rowena,Arthur Weasley,6
5735,MCGONAGALL,film 2,rowena,Bill William Arthur Weasley,6
5736,MCGONAGALL,film 2,rowena,Charles Weasley,6
5737,MCGONAGALL,film 2,rowena,Fred Weasley,6
5738,MCGONAGALL,film 2,rowena,George Weasley,6
5739,MCGONAGALL,film 2,rowena,Gilderoy Lockhart,1
5740,MCGONAGALL,film 2,rowena,Ginevra Ginny Molly Weasley,6
5741,MCGONAGALL,film 2,rowena,Godric Gryffindor,2
5742,MCGONAGALL,film 2,rowena,Harry James Potter,2
5743,MCGONAGALL,film 2,rowena,Helena Ravenclaw,1
5744,MCGONAGALL,film 2,rowena,Helga Hufflepuff,1
5745,MCGONAGALL,film 2,rowena,Hermione Jean Granger,1
5746,MCGONAGALL,film 2,rowena,James Potter,2
5747,MCGONAGALL,film 2,rowena,James Sirius Potter,2
5748,MCGONAGALL,film 2,rowena,Lily J. Potter,2
5749,MCGONAGALL,film 2,rowena,Molly Weasley,6
5750,MCGONAGALL,film 2,rowena,Nicholas de Mimsy-Porpington,13
5751,MCGONAGALL,film 2,rowena,Oliver Wood,1
5752,MCGONAGALL,film 2,rowena,Percy Ignatius Weasley,6
5753,MCGONAGALL,film 2,rowena,Poppy Pomfrey,1
5754,MCGONAGALL,film 2,rowena,Ronald Bilius Weasley,6
5755,MCGONAGALL,film 2,rowena,Rowena Ravenclaw,1
5756,MCGONAGALL,film 2,rowena,Salazar Slytherin,6
5757,MCGONAGALL,film 2,salazar,Aberforth Dumbledore,2
5758,MCGONAGALL,film 2,salazar,Albus Percival Wulfric Brian Dumbledore,4
5759,MCGONAGALL,film 2,salazar,Albus Severus Potter,6
5760,MCGONAGALL,film 2,salazar,Arthur Weasley,12
5761,MCGONAGALL,film 2,salazar,Bill William Arthur Weasley,12
5762,MCGONAGALL,film 2,salazar,Charles Weasley,12
5763,MCGONAGALL,film 2,salazar,Fred Weasley,12
5764,MCGONAGALL,film 2,salazar,George Weasley,12
5765,MCGONAGALL,film 2,salazar,Gilderoy Lockhart,2
5766,MCGONAGALL,film 2,salazar,Ginevra Ginny Molly Weasley,12
5767,MCGONAGALL,film 2,salazar,Godric Gryffindor,4
5768,MCGONAGALL,film 2,salazar,Harry James Potter,4
5769,MCGONAGALL,film 2,salazar,Helena Ravenclaw,2
5770,MCGONAGALL,film 2,salazar,Helga Hufflepuff,2
5771,MCGONAGALL,film 2,salazar,Hermione Jean Granger,2
5772,MCGONAGALL,film 2,salazar,James Potter,4
5773,MCGONAGALL,film 2,salazar,James Sirius Potter,4
5774,MCGONAGALL,film 2,salazar,Lily J. Potter,4
5775,MCGONAGALL,film 2,salazar,Molly Weasley,12
5776,MCGONAGALL,film 2,salazar,Nicholas de Mimsy-Porpington,26
5777,MCGONAGALL,film 2,salazar,Oliver Wood,2
5778,MCGONAGALL,film 2,salazar,Percy Ignatius Weasley,12
5779,MCGONAGALL,film 2,salazar,Poppy Pomfrey,2
5780,MCGONAGALL,film 2,salazar,Ronald Bilius Weasley,12
5781,MCGONAGALL,film 2,salazar,Rowena Ravenclaw,2
5782,MCGONAGALL,film 2,salazar,Salazar Slytherin,12
5783,MCGONAGALL,film 2,slytherin,Aberforth Dumbledore,6
5784,MCGONAGALL,film 2,slytherin,Albus Percival Wulfric Brian Dumbledore,12
5785,MCGONAGALL,film 2,slytherin,Albus Severus Potter,18
5786,MCGONAGALL,film 2,slytherin,Arthur Weasley,36
5787,MCGONAGALL,film 2,slytherin,Bill William Arthur Weasley,36
5788,MCGONAGALL,film 2,slytherin,Charles Weasley,36
5789,MCGONAGALL,film 2,slytherin,Fred Weasley,36
5790,MCGONAGALL,film 2,slytherin,George Weasley,36
5791,MCGONAGALL,film 2,slytherin,Gilderoy Lockhart,6
5792,MCGONAGALL,film 2,slytherin,Ginevra Ginny Molly Weasley,36
5793,MCGONAGALL,film 2,slytherin,Godric Gryffindor,12
5794,MCGONAGALL,film 2,slytherin,Harry James Potter,12
5795,MCGONAGALL,film 2,slytherin,Helena Ravenclaw,6
5796,MCGONAGALL,film 2,slytherin,Helga Hufflepuff,6
5797,MCGONAGALL,film 2,slytherin,Hermione Jean Granger,6
5798,MCGONAGALL,film 2,slytherin,James Potter,12
5799,MCGONAGALL,film 2,slytherin,James Sirius Potter,12
5800,MCGONAGALL,film 2,slytherin,Lily J. Potter,12
5801,MCGONAGALL,film 2,slytherin,Molly Weasley,36
5802,MCGONAGALL,film 2,slytherin,Nicholas de Mimsy-Porpington,78
5803,MCGONAGALL,film 2,slytherin,Oliver Wood,6
5804,MCGONAGALL,film 2,slytherin,Percy Ignatius Weasley,36
5805,MCGONAGALL,film 2,slytherin,Poppy Pomfrey,6
5806,MCGONAGALL,film 2,slytherin,Ronald Bilius Weasley,36
5807,MCGONAGALL,film 2,slytherin,Rowena Ravenclaw,6
5808,MCGONAGALL,film 2,slytherin,Salazar Slytherin,36
5809,MCGONAGALL,film 2,weasley,Aberforth Dumbledore,6
5810,MCGONAGALL,film 2,weasley,Albus Percival Wulfric Brian Dumbledore,12
5811,MCGONAGALL,film 2,weasley,Albus Severus Potter,18
5812,MCGONAGALL,film 2,weasley,Arthur Weasley,36
5813,MCGONAGALL,film 2,weasley,Bill William Arthur Weasley,36
5814,MCGONAGALL,film 2,weasley,Charles Weasley,36
5815,MCGONAGALL,film 2,weasley,Fred Weasley,36
5816,MCGONAGALL,film 2,weasley,George Weasley,36
5817,MCGONAGALL,film 2,weasley,Gilderoy Lockhart,6
5818,MCGONAGALL,film 2,weasley,Ginevra Ginny Molly Weasley,36
5819,MCGONAGALL,film 2,weasley,Godric Gryffindor,12
5820,MCGONAGALL,film 2,weasley,Harry James Potter,12
5821,MCGONAGALL,film 2,weasley,Helena Ravenclaw,6
5822,MCGONAGALL,film 2,weasley,Helga Hufflepuff,6
5823,MCGONAGALL,film 2,weasley,Hermione Jean Granger,6
5824,MCGONAGALL,film 2,weasley,James Potter,12
5825,MCGONAGALL,film 2,weasley,James Sirius Potter,12
5826,MCGONAGALL,film 2,weasley,Lily J. Potter,12
5827,MCGONAGALL,film 2,weasley,Molly Weasley,36
5828,MCGONAGALL,film 2,weasley,Nicholas de Mimsy-Porpington,78
5829,MCGONAGALL,film 2,weasley,Oliver Wood,6
5830,MCGONAGALL,film 2,weasley,Percy Ignatius Weasley,36
5831,MCGONAGALL,film 2,weasley,Poppy Pomfrey,6
5832,MCGONAGALL,film 2,weasley,Ronald Bilius Weasley,36
5833,MCGONAGALL,film 2,weasley,Rowena Ravenclaw,6
5834,MCGONAGALL,film 2,weasley,Salazar Slytherin,36
5835,MCGONAGALL,film 2,wood,Aberforth Dumbledore,1
5836,MCGONAGALL,film 2,wood,Albus Percival Wulfric Brian Dumbledore,2
5837,MCGONAGALL,film 2,wood,Albus Severus Potter,3
5838,MCGONAGALL,film 2,wood,Arthur Weasley,6
5839,MCGONAGALL,film 2,wood,Bill William Arthur Weasley,6
5840,MCGONAGALL,film 2,wood,Charles Weasley,6
5841,MCGONAGALL,film 2,wood,Fred Weasley,6
5842,MCGONAGALL,film 2,wood,George Weasley,6
5843,MCGONAGALL,film 2,wood,Gilderoy Lockhart,1
5844,MCGONAGALL,film 2,wood,Ginevra Ginny Molly Weasley,6
5845,MCGONAGALL,film 2,wood,Godric Gryffindor,2
5846,MCGONAGALL,film 2,wood,Harry James Potter,2
5847,MCGONAGALL,film 2,wood,Helena Ravenclaw,1
5848,MCGONAGALL,film 2,wood,Helga Hufflepuff,1
5849,MCGONAGALL,film 2,wood,Hermione Jean Granger,1
5850,MCGONAGALL,film 2,wood,James Potter,2
5851,MCGONAGALL,film 2,wood,James Sirius Potter,2
5852,MCGONAGALL,film 2,wood,Lily J. Potter,2
5853,MCGONAGALL,film 2,wood,Molly Weasley,6
5854,MCGONAGALL,film 2,wood,Nicholas de Mimsy-Porpington,13
5855,MCGONAGALL,film 2,wood,Oliver Wood,1
5856,MCGONAGALL,film 2,wood,Percy Ignatius Weasley,6
5857,MCGONAGALL,film 2,wood,Poppy Pomfrey,1
5858,MCGONAGALL,film 2,wood,Ronald Bilius Weasley,6
5859,MCGONAGALL,film 2,wood,Rowena Ravenclaw,1
5860,MCGONAGALL,film 2,wood,Salazar Slytherin,6
5861,MCGONAGALL,film 3,black,Aberforth Dumbledore,6
5862,MCGONAGALL,film 3,black,Albus Percival Wulfric Brian Dumbledore,6
5863,MCGONAGALL,film 3,black,Albus Severus Potter,36
5864,MCGONAGALL,film 3,black,Cornelius Oswald Fudge,6
5865,MCGONAGALL,film 3,black,Harry James Potter,36
5866,MCGONAGALL,film 3,black,James Potter,36
5867,MCGONAGALL,film 3,black,James Sirius Potter,48
5868,MCGONAGALL,film 3,black,Lily J. Potter,36
5869,MCGONAGALL,film 3,black,Nicholas de Mimsy-Porpington,30
5870,MCGONAGALL,film 3,black,Peter Pettigrew,6
5871,MCGONAGALL,film 3,black,Regulus Arcturus Black,36
5872,MCGONAGALL,film 3,black,Sirius Black,36
5873,MCGONAGALL,film 3,cornelius,Aberforth Dumbledore,1
5874,MCGONAGALL,film 3,cornelius,Albus Percival Wulfric Brian Dumbledore,1
5875,MCGONAGALL,film 3,cornelius,Albus Severus Potter,6
5876,MCGONAGALL,film 3,cornelius,Cornelius Oswald Fudge,1
5877,MCGONAGALL,film 3,cornelius,Harry James Potter,6
5878,MCGONAGALL,film 3,cornelius,James Potter,6
5879,MCGONAGALL,film 3,cornelius,James Sirius Potter,8
5880,MCGONAGALL,film 3,cornelius,Lily J. Potter,6
5881,MCGONAGALL,film 3,cornelius,Nicholas de Mimsy-Porpington,5
5882,MCGONAGALL,film 3,cornelius,Peter Pettigrew,1
5883,MCGONAGALL,film 3,cornelius,Regulus Arcturus Black,6
5884,MCGONAGALL,film 3,cornelius,Sirius Black,6
5885,MCGONAGALL,film 3,dumbledore,Aberforth Dumbledore,1
5886,MCGONAGALL,film 3,dumbledore,Albus Percival Wulfric Brian Dumbledore,1
5887,MCGONAGALL,film 3,dumbledore,Albus Severus Potter,6
5888,MCGONAGALL,film 3,dumbledore,Cornelius Oswald Fudge,1
5889,MCGONAGALL,film 3,dumbledore,Harry James Potter,6
5890,MCGONAGALL,film 3,dumbledore,James Potter,6
5891,MCGONAGALL,film 3,dumbledore,James Sirius Potter,8
5892,MCGONAGALL,film 3,dumbledore,Lily J. Potter,6
5893,MCGONAGALL,film 3,dumbledore,Nicholas de Mimsy-Porpington,5
5894,MCGONAGALL,film 3,dumbledore,Peter Pettigrew,1
5895,MCGONAGALL,film 3,dumbledore,Regulus Arcturus Black,6
5896,MCGONAGALL,film 3,dumbledore,Sirius Black,6
5897,MCGONAGALL,film 3,harry,Aberforth Dumbledore,2
5898,MCGONAGALL,film 3,harry,Albus Percival Wulfric Brian Dumbledore,2
5899,MCGONAGALL,film 3,harry,Albus Severus Potter,12
5900,MCGONAGALL,film 3,harry,Cornelius Oswald Fudge,2
5901,MCGONAGALL,film 3,harry,Harry James Potter,12
5902,MCGONAGALL,film 3,harry,James Potter,12
5903,MCGONAGALL,film 3,harry,James Sirius Potter,16
5904,MCGONAGALL,film 3,harry,Lily J. Potter,12
5905,MCGONAGALL,film 3,harry,Nicholas de Mimsy-Porpington,10
5906,MCGONAGALL,film 3,harry,Peter Pettigrew,2
5907,MCGONAGALL,film 3,harry,Regulus Arcturus Black,12
5908,MCGONAGALL,film 3,harry,Sirius Black,12
5909,MCGONAGALL,film 3,peter,Aberforth Dumbledore,1
5910,MCGONAGALL,film 3,peter,Albus Percival Wulfric Brian Dumbledore,1
5911,MCGONAGALL,film 3,peter,Albus Severus Potter,6
5912,MCGONAGALL,film 3,peter,Cornelius Oswald Fudge,1
5913,MCGONAGALL,film 3,peter,Harry James Potter,6
5914,MCGONAGALL,film 3,peter,James Potter,6
5915,MCGONAGALL,film 3,peter,James Sirius Potter,8
5916,MCGONAGALL,film 3,peter,Lily J. Potter,6
5917,MCGONAGALL,film 3,peter,Nicholas de Mimsy-Porpington,5
5918,MCGONAGALL,film 3,peter,Peter Pettigrew,1
5919,MCGONAGALL,film 3,peter,Regulus Arcturus Black,6
5920,MCGONAGALL,film 3,peter,Sirius Black,6
5921,MCGONAGALL,film 3,potter,Aberforth Dumbledore,4
5922,MCGONAGALL,film 3,potter,Albus Percival Wulfric Brian Dumbledore,4
5923,MCGONAGALL,film 3,potter,Albus Severus Potter,24
5924,MCGONAGALL,film 3,potter,Cornelius Oswald Fudge,4
5925,MCGONAGALL,film 3,potter,Harry James Potter,24
5926,MCGONAGALL,film 3,potter,James Potter,24
5927,MCGONAGALL,film 3,potter,James Sirius Potter,32
5928,MCGONAGALL,film 3,potter,Lily J. Potter,24
5929,MCGONAGALL,film 3,potter,Nicholas de Mimsy-Porpington,20
5930,MCGONAGALL,film 3,potter,Peter Pettigrew,4
5931,MCGONAGALL,film 3,potter,Regulus Arcturus Black,24
5932,MCGONAGALL,film 3,potter,Sirius Black,24
5933,MCGONAGALL,film 3,sirius,Aberforth Dumbledore,5
5934,MCGONAGALL,film 3,sirius,Albus Percival Wulfric Brian Dumbledore,5
5935,MCGONAGALL,film 3,sirius,Albus Severus Potter,30
5936,MCGONAGALL,film 3,sirius,Cornelius Oswald Fudge,5
5937,MCGONAGALL,film 3,sirius,Harry James Potter,30
5938,MCGONAGALL,film 3,sirius,James Potter,30
5939,MCGONAGALL,film 3,sirius,James Sirius Potter,40
5940,MCGONAGALL,film 3,sirius,Lily J. Potter,30
5941,MCGONAGALL,film 3,sirius,Nicholas de Mimsy-Porpington,25
5942,MCGONAGALL,film 3,sirius,Peter Pettigrew,5
5943,MCGONAGALL,film 3,sirius,Regulus Arcturus Black,30
5944,MCGONAGALL,film 3,sirius,Sirius Black,30
5945,MOANING MYRTLE,film 2,harry,Harry James Potter,4
5946,MOANING MYRTLE,film 2,harry,Myrtle Elizabeth Warren Moaning Myrtle,6
5947,MOANING MYRTLE,film 2,harry,Nicholas de Mimsy-Porpington,6
5948,MOANING MYRTLE,film 2,myrtle,Harry James Potter,6
5949,MOANING MYRTLE,film 2,myrtle,Myrtle Elizabeth Warren Moaning Myrtle,9
5950,MOANING MYRTLE,film 2,myrtle,Nicholas de Mimsy-Porpington,9
5951,MR. BORGIN,film 2,malfoy,Draco Malfoy,1
5952,MR. BORGIN,film 2,malfoy,Lucius Malfoy,1
5953,MR. BORGIN,film 2,malfoy,Narcissa Malfoy,1
5954,MR. BORGIN,film 2,malfoy,Nicholas de Mimsy-Porpington,2
5955,MR. BORGIN,film 2,malfoy,Scorpius Hyperion Malfoy,1
5956,MR. WEASLEY,film 2,dumbledore,Aberforth Dumbledore,1
5957,MR. WEASLEY,film 2,dumbledore,Albus Percival Wulfric Brian Dumbledore,1
5958,MR. WEASLEY,film 2,dumbledore,Arthur Weasley,1
5959,MR. WEASLEY,film 2,dumbledore,Bill William Arthur Weasley,1
5960,MR. WEASLEY,film 2,dumbledore,Charles Weasley,1
5961,MR. WEASLEY,film 2,dumbledore,Draco Malfoy,1
5962,MR. WEASLEY,film 2,dumbledore,Fred Weasley,2
5963,MR. WEASLEY,film 2,dumbledore,George Weasley,2
5964,MR. WEASLEY,film 2,dumbledore,Ginevra Ginny Molly Weasley,1
5965,MR. WEASLEY,film 2,dumbledore,Harry James Potter,2
5966,MR. WEASLEY,film 2,dumbledore,Lucius Malfoy,2
5967,MR. WEASLEY,film 2,dumbledore,Molly Weasley,1
5968,MR. WEASLEY,film 2,dumbledore,Narcissa Malfoy,1
5969,MR. WEASLEY,film 2,dumbledore,Nicholas de Mimsy-Porpington,4
5970,MR. WEASLEY,film 2,dumbledore,Percy Ignatius Weasley,2
5971,MR. WEASLEY,film 2,dumbledore,Ronald Bilius Weasley,1
5972,MR. WEASLEY,film 2,dumbledore,Scorpius Hyperion Malfoy,1
5973,MR. WEASLEY,film 2,fred,Aberforth Dumbledore,1
5974,MR. WEASLEY,film 2,fred,Albus Percival Wulfric Brian Dumbledore,1
5975,MR. WEASLEY,film 2,fred,Arthur Weasley,1
5976,MR. WEASLEY,film 2,fred,Bill William Arthur Weasley,1
5977,MR. WEASLEY,film 2,fred,Charles Weasley,1
5978,MR. WEASLEY,film 2,fred,Draco Malfoy,1
5979,MR. WEASLEY,film 2,fred,Fred Weasley,2
5980,MR. WEASLEY,film 2,fred,George Weasley,2
5981,MR. WEASLEY,film 2,fred,Ginevra Ginny Molly Weasley,1
5982,MR. WEASLEY,film 2,fred,Harry James Potter,2
5983,MR. WEASLEY,film 2,fred,Lucius Malfoy,2
5984,MR. WEASLEY,film 2,fred,Molly Weasley,1
5985,MR. WEASLEY,film 2,fred,Narcissa Malfoy,1
5986,MR. WEASLEY,film 2,fred,Nicholas de Mimsy-Porpington,4
5987,MR. WEASLEY,film 2,fred,Percy Ignatius Weasley,2
5988,MR. WEASLEY,film 2,fred,Ronald Bilius Weasley,1
5989,MR. WEASLEY,film 2,fred,Scorpius Hyperion Malfoy,1
5990,MR. WEASLEY,film 2,george,Aberforth Dumbledore,1
5991,MR. WEASLEY,film 2,george,Albus Percival Wulfric Brian Dumbledore,1
5992,MR. WEASLEY,film 2,george,Arthur Weasley,1
5993,MR. WEASLEY,film 2,george,Bill William Arthur Weasley,1
5994,MR. WEASLEY,film 2,george,Charles Weasley,1
5995,MR. WEASLEY,film 2,george,Draco Malfoy,1
5996,MR. WEASLEY,film 2,george,Fred Weasley,2
5997,MR. WEASLEY,film 2,george,George Weasley,2
5998,MR. WEASLEY,film 2,george,Ginevra Ginny Molly Weasley,1
5999,MR. WEASLEY,film 2,george,Harry James Potter,2
6000,MR. WEASLEY,film 2,george,Lucius Malfoy,2
6001,MR. WEASLEY,film 2,george,Molly Weasley,1
6002,MR. WEASLEY,film 2,george,Narcissa Malfoy,1
6003,MR. WEASLEY,film 2,george,Nicholas de Mimsy-Porpington,4
6004,MR. WEASLEY,film 2,george,Percy Ignatius Weasley,2
6005,MR. WEASLEY,film 2,george,Ronald Bilius Weasley,1
6006,MR. WEASLEY,film 2,george,Scorpius Hyperion Malfoy,1
6007,MR. WEASLEY,film 2,harry,Aberforth Dumbledore,2
6008,MR. WEASLEY,film 2,harry,Albus Percival Wulfric Brian Dumbledore,2
6009,MR. WEASLEY,film 2,harry,Arthur Weasley,2
6010,MR. WEASLEY,film 2,harry,Bill William Arthur Weasley,2
6011,MR. WEASLEY,film 2,harry,Charles Weasley,2
6012,MR. WEASLEY,film 2,harry,Draco Malfoy,2
6013,MR. WEASLEY,film 2,harry,Fred Weasley,4
6014,MR. WEASLEY,film 2,harry,George Weasley,4
6015,MR. WEASLEY,film 2,harry,Ginevra Ginny Molly Weasley,2
6016,MR. WEASLEY,film 2,harry,Harry James Potter,4
6017,MR. WEASLEY,film 2,harry,Lucius Malfoy,4
6018,MR. WEASLEY,film 2,harry,Molly Weasley,2
6019,MR. WEASLEY,film 2,harry,Narcissa Malfoy,2
6020,MR. WEASLEY,film 2,harry,Nicholas de Mimsy-Porpington,8
6021,MR. WEASLEY,film 2,harry,Percy Ignatius Weasley,4
6022,MR. WEASLEY,film 2,harry,Ronald Bilius Weasley,2
6023,MR. WEASLEY,film 2,harry,Scorpius Hyperion Malfoy,2
6024,MR. WEASLEY,film 2,lucius,Aberforth Dumbledore,1
6025,MR. WEASLEY,film 2,lucius,Albus Percival Wulfric Brian Dumbledore,1
6026,MR. WEASLEY,film 2,lucius,Arthur Weasley,1
6027,MR. WEASLEY,film 2,lucius,Bill William Arthur Weasley,1
6028,MR. WEASLEY,film 2,lucius,Charles Weasley,1
6029,MR. WEASLEY,film 2,lucius,Draco Malfoy,1
6030,MR. WEASLEY,film 2,lucius,Fred Weasley,2
6031,MR. WEASLEY,film 2,lucius,George Weasley,2
6032,MR. WEASLEY,film 2,lucius,Ginevra Ginny Molly Weasley,1
6033,MR. WEASLEY,film 2,lucius,Harry James Potter,2
6034,MR. WEASLEY,film 2,lucius,Lucius Malfoy,2
6035,MR. WEASLEY,film 2,lucius,Molly Weasley,1
6036,MR. WEASLEY,film 2,lucius,Narcissa Malfoy,1
6037,MR. WEASLEY,film 2,lucius,Nicholas de Mimsy-Porpington,4
6038,MR. WEASLEY,film 2,lucius,Percy Ignatius Weasley,2
6039,MR. WEASLEY,film 2,lucius,Ronald Bilius Weasley,1
6040,MR. WEASLEY,film 2,lucius,Scorpius Hyperion Malfoy,1
6041,MR. WEASLEY,film 2,malfoy,Aberforth Dumbledore,1
6042,MR. WEASLEY,film 2,malfoy,Albus Percival Wulfric Brian Dumbledore,1
6043,MR. WEASLEY,film 2,malfoy,Arthur Weasley,1
6044,MR. WEASLEY,film 2,malfoy,Bill William Arthur Weasley,1
6045,MR. WEASLEY,film 2,malfoy,Charles Weasley,1
6046,MR. WEASLEY,film 2,malfoy,Draco Malfoy,1
6047,MR. WEASLEY,film 2,malfoy,Fred Weasley,2
6048,MR. WEASLEY,film 2,malfoy,George Weasley,2
6049,MR. WEASLEY,film 2,malfoy,Ginevra Ginny Molly Weasley,1
6050,MR. WEASLEY,film 2,malfoy,Harry James Potter,2
6051,MR. WEASLEY,film 2,malfoy,Lucius Malfoy,2
6052,MR. WEASLEY,film 2,malfoy,Molly Weasley,1
6053,MR. WEASLEY,film 2,malfoy,Narcissa Malfoy,1
6054,MR. WEASLEY,film 2,malfoy,Nicholas de Mimsy-Porpington,4
6055,MR. WEASLEY,film 2,malfoy,Percy Ignatius Weasley,2
6056,MR. WEASLEY,film 2,malfoy,Ronald Bilius Weasley,1
6057,MR. WEASLEY,film 2,malfoy,Scorpius Hyperion Malfoy,1
6058,MR. WEASLEY,film 2,percy,Aberforth Dumbledore,1
6059,MR. WEASLEY,film 2,percy,Albus Percival Wulfric Brian Dumbledore,1
6060,MR. WEASLEY,film 2,percy,Arthur Weasley,1
6061,MR. WEASLEY,film 2,percy,Bill William Arthur Weasley,1
6062,MR. WEASLEY,film 2,percy,Charles Weasley,1
6063,MR. WEASLEY,film 2,percy,Draco Malfoy,1
6064,MR. WEASLEY,film 2,percy,Fred Weasley,2
6065,MR. WEASLEY,film 2,percy,George Weasley,2
6066,MR. WEASLEY,film 2,percy,Ginevra Ginny Molly Weasley,1
6067,MR. WEASLEY,film 2,percy,Harry James Potter,2
6068,MR. WEASLEY,film 2,percy,Lucius Malfoy,2
6069,MR. WEASLEY,film 2,percy,Molly Weasley,1
6070,MR. WEASLEY,film 2,percy,Narcissa Malfoy,1
6071,MR. WEASLEY,film 2,percy,Nicholas de Mimsy-Porpington,4
6072,MR. WEASLEY,film 2,percy,Percy Ignatius Weasley,2
6073,MR. WEASLEY,film 2,percy,Ronald Bilius Weasley,1
6074,MR. WEASLEY,film 2,percy,Scorpius Hyperion Malfoy,1
6075,MR. WEASLEY,film 3,black,Albus Severus Potter,3
6076,MR. WEASLEY,film 3,black,Harry James Potter,15
